Case,Name,Edge,Dist.,Arch. Type,Mean Edge,Dist. to Center,Worst Dist.
4,CD4 T cell signaling,"(' GP130 ', ' IL21R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL6_e ', ' IL6R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL6RA ', ' IL6R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' TGFB_e ', ' TGFBR ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL22_e ', ' IL22R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL9_e ', ' IL9R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' CGC ', ' IL4R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' CGC ', ' IL15R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' CGC ', ' IL2R_HIGH ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' CGC ', ' IL2R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' CGC ', ' IL21R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' CGC ', ' IL4R_HIGH ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL4_e ', ' IL4R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL4_e ', ' IL4R_HIGH ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL15RA ', ' IL15R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL15_e ', ' IL15R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' CAV1_ACTIVATOR ', ' CAV1_scaffold ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL27RA ', ' IL27R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL27_e ', ' IL27R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' Galpha_iL ', ' Galpha_iR ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL12_e ', ' GADD45B ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL12_e ', ' IL12RB1 ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL12_e ', ' GADD45G ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL12_e ', ' IL12RB2 ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IFNGR2 ', ' IFNGR ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IFNGR1 ', ' IFNGR ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IFNG_e ', ' IFNGR ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' APC ', ' CD28 ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' APC ', ' TCR ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' APC ', ' ICOS ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' B7 ', ' CD28 ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL23_e ', ' IL23R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL2_e ', ' IL2R_HIGH ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL2_e ', ' IL2R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL18_e ', ' IL18R1 ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IFNB_e ', ' IFNBR ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL21_e ', ' IL21R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL10RB ', ' IL10R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL10RA ', ' IL10R ')",4,1-hop,0,0,0
4,CD4 T cell signaling,"(' IL10_e ', ' IL10R ')",4,1-hop,0,0,0
3,CD4 T cell signaling,"(' NOS2A ', ' rac1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Rap1 ', ' RIAM ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Rap1 ', ' BRAF ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Tyk2 ', ' STAT4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GAB2 ', ' SHP2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GAB2 ', ' PI3K ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' DAG ', ' PKC ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' DAG ', ' RASgrp ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RhoGEF ', ' RhoA ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RhoGEF ', ' Cdc42 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RIAM ', ' Profilin ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' PLCg ', ' DAG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' PLCg ', ' IP3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' ROCK ', ' MLC ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' ROCK ', ' LIMK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' SHP2 ', ' PI3K ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD4 ', ' Lck ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GalphaS_R ', ' adenyl_cyclase ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Gads ', ' SLP-76 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' G_Actin ', ' F_Actin ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' ATF2 ', ' IFNG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RhoA ', ' ROCK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' EPAC ', ' Rap1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' ITK ', ' PLCg ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Galpha_Q ', ' PLCb ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Bintegrin ', ' FAK_Tyr397 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Bintegrin ', ' CAV1_scaffold ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Bintegrin ', ' Src ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Bintegrin ', ' Cas ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FAK_Tyr397 ', ' FAK_576_577 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FAK_Tyr397 ', ' Src ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Galpha12_13R ', ' RhoGEF ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FAK_576_577 ', ' RhoGEF ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FAK_576_577 ', ' Paxillin ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FAK_576_577 ', ' PI3K ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FAK_576_577 ', ' Cas ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT1 ', ' IL22 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT1 ', ' FOXP3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT1 ', ' IL17 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT1 ', ' IRF1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT1 ', ' TBET ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' MEK1_2 ', ' ERK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Vav ', ' N_WASP ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Vav ', ' rac1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL6R ', ' STAT3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' SOCS3 ', ' JAK1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFKB ', ' IL2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFKB ', ' IL2RA ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFKB ', ' IL17 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GSK-3b ', ' NFAT ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' MEKK4 ', ' MEK4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' MEKK4 ', ' MEK6 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' MEKK4 ', ' MEK3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TGFBR ', ' SMAD3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TGFBR ', ' RORGT ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL21 ', ' IL21R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL22R ', ' JAK1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT5 ', ' IL22 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT5 ', ' FOXP3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT5 ', ' IL2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT5 ', ' IL2RA ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT5 ', ' IL17 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IRF4 ', ' IL4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IKB ', ' NFKB ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' HLX ', ' IFNG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' P38 ', ' ATF2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' P38 ', ' STAT4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' P38 ', ' NFAT ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL9R ', ' JAK1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Crk ', ' Rap1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Crk ', ' JNK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Crk ', ' rac1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Crk ', ' C3G ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' JAK3 ', ' IL9R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' JAK3 ', ' Lck ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' JAK3 ', ' JAK1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL4R ', ' STAT5 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL4R ', ' STAT6 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL15R ', ' STAT5 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Arp2_3 ', ' F_Actin ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CAV1_scaffold ', ' NOS2A ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CAV1_scaffold ', ' RhoA ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CAV1_scaffold ', ' CD26 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CAV1_scaffold ', ' FYN ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL27R ', ' STAT1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL27R ', ' STAT3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' SMAD3 ', ' FOXP3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' SMAD3 ', ' IL2RA ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT4 ', ' IL22 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT4 ', ' AP1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT4 ', ' IFNG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT4 ', ' ERM ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FOXP3 ', ' NFKB ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FOXP3 ', ' FOXP3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FOXP3 ', ' IL2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FOXP3 ', ' IL2RA ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FOXP3 ', ' IL17 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FOXP3 ', ' TGFB ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FOXP3 ', ' IL4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FOXP3 ', ' IFNG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2 ', ' IL2R_HIGH ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2 ', ' IL2R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' LAT ', ' PLCg ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' LAT ', ' Gads ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' LAT ', ' Grb2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TAK1 ', ' MKK7 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD26 ', ' CARMA1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Paxillin ', ' Crk ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Paxillin ', ' rac1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' MEK4 ', ' JNK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' N_WASP ', ' Arp2_3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' WAVE-2 ', ' Arp2_3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL4RA_HIGH ', ' IL4R_HIGH ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2RA ', ' IL2R_HIGH ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2RA ', ' IL2R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RAF1 ', ' MEK1_2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' AP1 ', ' IFNG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Dec2 ', ' GATA3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Src ', ' FAK_576_577 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Src ', ' CAV1_scaffold ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Src ', ' was ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' PIP3_345 ', ' PDK1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GATA3 ', ' IRF4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GATA3 ', ' STAT4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GATA3 ', ' Dec2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GATA3 ', ' RUNX3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GATA3 ', ' IL4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GATA3 ', ' IL10 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GATA3 ', ' TBET ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' ERK ', ' AP1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RUNX3 ', ' IL4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RUNX3 ', ' IFNG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TRAF6 ', ' TAK1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TRAF6 ', ' NIK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' ITAMS ', ' ZAP-70 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GADD45B ', ' MEKK4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL4RA ', ' IL4R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IKKcomplex ', ' IKB ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT5_HIGH ', ' IL4RA_HIGH ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT5_HIGH ', ' IL4RA ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT5_HIGH ', ' proliferation ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' SLP-76 ', ' ITK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' SLP-76 ', ' Vav ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' SLP-76 ', ' Nck ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IFNGR ', ' STAT1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL12RB1 ', ' Tyk2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL12RB1 ', ' IL23R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL12RB1 ', ' JAK2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Ras ', ' RAF1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Ras ', ' PI3K ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD28 ', ' PI3K ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD28 ', ' Lck ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD28 ', ' TCR ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD28 ', ' NFAT ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' JNK ', ' AP1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL23R ', ' STAT3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TGFB ', ' TGFBR ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' PI3K ', ' PIP3_345 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Lck ', ' STAT5 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Lck ', ' ITAMS ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' SYK ', ' STAT5 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' cAMP ', ' EPAC ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' cAMP ', ' PKA ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NIK ', ' IKKcomplex ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT6 ', ' GFI1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT6 ', ' IL2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT6 ', ' GATA3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT6 ', ' IL17 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT6 ', ' SOCS1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2R_HIGH ', ' STAT5_HIGH ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' MEK6 ', ' P38 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' BRAF ', ' MEK1_2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' MKK7 ', ' JNK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Nck ', ' N_WASP ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Nck ', ' PAK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' PKA ', ' Rap1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IRF1 ', ' IL12RB1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IRF1 ', ' IL4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' LIMK ', ' Cofilin ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' AKT ', ' GSK-3b ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CARMA1 ', ' BCL10_Malt1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CARMA1 ', ' Bcl10_Carma1_MALTI ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Ca2+ ', ' Calcineurin ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' FYN ', ' Shc1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' BCL10_Malt1 ', ' Bcl10_Carma1_MALTI ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' GADD45G ', ' MEKK4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL18R1 ', ' IRAK1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' rac1 ', ' WAVE-2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' rac1 ', ' JNK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' rac1 ', ' IRSp53 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' rac1 ', ' PAK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IP3 ', ' Ca2+ ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IRSp53 ', ' WAVE-2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TCR ', ' CD4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TCR ', ' GFI1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TCR ', ' Bintegrin ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TCR ', ' GADD45B ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TCR ', ' IKKcomplex ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TCR ', ' FYN ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TCR ', ' CD3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' TCR ', ' NFAT ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IFNBR ', ' STAT1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Sos ', ' Ras ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL4 ', ' IL4R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL4 ', ' IL4R_HIGH ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' SOCS1 ', ' STAT1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' proliferation ', ' IL21 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' proliferation ', ' IL17 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' proliferation ', ' TGFB ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' proliferation ', ' IL4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' proliferation ', ' proliferation ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' proliferation ', ' IL10 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' proliferation ', ' IFNG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' proliferation ', ' IL23 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' PKC ', ' CARMA1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' MEK3 ', ' P38 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Grb2 ', ' GAB2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Grb2 ', ' Sos ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Calcineurin ', ' NFAT ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' PAK ', ' MEK1_2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' PAK ', ' LIMK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL10 ', ' IL10R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' C3G ', ' Rap1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' C3G ', ' Cdc42 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL12RB2 ', ' Tyk2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL12RB2 ', ' JAK2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IFNG ', ' IFNGR ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' JAK1 ', ' STAT5 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' SOCS3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' IL21 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' IL22 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' FOXP3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' IL17 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' IL23R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' SOCS1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' IL10 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' IFNG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' RORGT ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' STAT3 ', ' IL23 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2R ', ' STAT5 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2R ', ' JAK3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2R ', ' PI3K ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2R ', ' SYK ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2R ', ' JAK1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL2R ', ' Shc1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Shc1 ', ' GAB2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Shc1 ', ' Grb2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' PDK1 ', ' AKT ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD3 ', ' CD4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD3 ', ' FYN ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD3 ', ' GADD45G ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' CD3 ', ' ZAP-70 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL21R ', ' STAT3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' JAK2 ', ' STAT4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Profilin ', ' G_Actin ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' IL21 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' FOXP3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' IL2 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' IL2RA ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' IL17 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' TGFB ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' IL4 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' IL10 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' IFNG ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' NFAT ', ' IL23 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' ICOS ', ' PI3K ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IRAK1 ', ' TRAF6 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' adenyl_cyclase ', ' cAMP ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' was ', ' rac1 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RASgrp ', ' Ras ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL10R ', ' STAT3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' IL4R_HIGH ', ' STAT5_HIGH ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' Cas ', ' Crk ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RORGT ', ' FOXP3 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RORGT ', ' IL17 ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RORGT ', ' IL23R ')",6,chess,0,0,0
3,CD4 T cell signaling,"(' RORGT ', ' RORGT ')",6,chess,0,0,0
